key_resp_4.keys,key_resp_4.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,cont.keys,cont.rt,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,受試者編號,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[56.87610154050295,63.16731016557851]","[-42.500000000000036,-73.61215932167727]",77.8,170,6,"[44,49,57,71,84,94,100,100,100,100,100,100,99,92,73,47,15,-15,-35]","[31,38,46,56,66,74,78,79,80,80,80,80,78,69,52,31,3,-21,-40]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00030000000005259153,0.017599999999859506,0.03309999999986246,0.05080000000005214,0.0660000000000025,0.08280000000004861,0.09930000000005634,0.11630000000005225,0.13439999999991414,0.1495999999998645,0.16609999999987224,0.18250000000000455,0.20159999999987122,0.21600000000000819,0.2326999999999657,0.24930000000004782,0.26650000000000773,0.28309999999986246,0.30000000000001137]",,10,0,10,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-42.500000000000036,-73.61215932167727]","[26.266444521870532,80.83980388508805]",77.8,170,6,"[-35,-49,-50,-50,-50,-50,-50,-50,-52,-54,-56,-56,-52,-43,-28,-20,-17,-15,-15,-14,-14,-13,-13,-12,-10]","[-40,-56,-61,-64,-64,-64,-64,-64,-60,-48,-23,-15,0,17,38,46,53,57,61,65,67,68,69,71,71]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.017800000000050886,0.03410000000009461,0.04899999999999238,0.0658999999998997,0.08249999999999602,0.09889999999990096,0.1178000000000452,0.13260000000009597,0.15060000000009666,0.16750000000000398,0.18260000000009313,0.19939999999991187,0.21599999999999397,0.23399999999999466,0.24930000000004782,0.2669999999999959,0.2841999999999558,0.2991000000000952,0.3158999999998997,0.33410000000009177,0.3511000000000877,0.36610000000008824,0.38400000000000034,0.3993000000000393]",,11,0,11,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[26.266444521870532,80.83980388508805]","[-8.88491937775061,-84.53436110630322]",77.8,170,6,"[-10,-8,-7,-7,-6,-6,-6,-6,-6,-6,-6,-6,-5,-2,-7,-19,-32,-38,-39,-39,-39,-39,-39,-39,-39,-39,-46,-48,-48,-44,-40,-38,-37,-37,-37,-37,-37,-36,-35,-35,-33,-30,-29,-28,-28,-28,-12,-6,8,21,26,28,28,28,30,32,35,35,35,35,35,35,35,32,28,20,11]","[71,72,73,73,73,73,73,73,73,73,73,73,63,45,13,-12,-34,-47,-53,-55,-55,-55,-55,-55,-55,-50,-17,8,28,43,52,57,61,66,71,76,81,86,88,89,91,93,93,93,93,93,61,45,14,-17,-30,-38,-41,-46,-52,-58,-63,-64,-64,-64,-64,-64,-63,-61,-59,-56,-53]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0006000000000909722,0.01760000000008688,0.03269999999994866,0.05130000000004031,0.06630000000004088,0.08249999999999602,0.10110000000008768,0.11630000000005225,0.13419999999995014,0.1495000000000033,0.1661000000000854,0.18250000000000455,0.19940000000013924,0.21610000000009677,0.23499999999999943,0.25160000000009575,0.2664000000001323,0.284400000000133,0.29990000000013595,0.3164000000001437,0.33430000000004156,0.3498000000000445,0.36619999999994945,0.3826999999999572,0.3995000000000033,0.416400000000138,0.4331000000000955,0.44990000000014163,0.46630000000004657,0.4830000000000041,0.5011000000000934,0.5164000000001323,0.53290000000014,0.5510000000000019,0.5664000000001437,0.5829999999999984,0.5999000000001331,0.6161999999999495,0.6331999999999454,0.6499000000001445,0.666400000000138,0.6829000000001315,0.6996999999999503,0.7178000000000395,0.7330000000000041,0.7493000000000478,0.7681000000000893,0.7826999999999487,0.7994000000001336,0.8164000000001437,0.8341000000000918,0.8494000000001449,0.8664000000001408,0.8831000000000984,0.9001999999999555,0.9166000000000878,0.9331000000000955,0.9498000000000388,0.9664000000001352,0.9826000000000903,0.9994000000001364,1.016100000000094,1.0328000000000515,1.0498000000000474,1.0665000000000049,1.0831999999999482,1.0998000000000445]",,12,0,12,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-8.88491937775061,-84.53436110630322]","[-8.884919377750533,84.53436110630324]",77.8,170,6,"[11,-2,-16,-27,-32,-33,-33,-34,-35,-35,-35,-35,-35,-34,-24,-5,22,57,81,94,95,95,95,95,95,95,94,90,79,55,19]","[-53,-49,-43,-37,-34,-34,-37,-48,-62,-65,-66,-66,-66,-63,-42,-9,32,75,102,119,121,121,121,121,121,121,121,121,115,103,94]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000000383807,0.018699999999952865,0.034300000000044406,0.04959999999985598,0.06649999999999068,0.08430000000004156,0.09969999999994172,0.11599999999999966,0.13280000000004577,0.1495999999998503,0.1663999999998964,0.18289999999990414,0.19950000000000045,0.21780000000003952,0.2326999999999515,0.2494999999999976,0.26639999999990494,0.28289999999989845,0.29949999999999477,0.31809999999985905,0.33449999999999136,0.34930000000004213,0.36619999999994945,0.38280000000004577,0.3993999999999005,0.4161999999999466,0.43289999999990414,0.44959999999986167,0.4660999999998552,0.4830999999998511,0.4993999999998948]",,13,0,13,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-8.884919377750533,84.53436110630324]","[26.266444521870515,-80.83980388508806]",77.8,170,6,"[19,-18,-29,-32,-32,-32,-33,-34,-34,-34,-34,-34,-34,-32,-26,-14,-1,7]","[94,90,90,90,90,90,90,90,90,90,90,84,79,62,23,-13,-43,-59]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999991380264,0.018000000000000682,0.03469999999995821,0.04959999999987019,0.06759999999987087,0.08519999999995775,0.10159999999986269,0.11800000000000921,0.13459999999986394,0.1496999999999531,0.16789999999991778,0.1845999999998611,0.19969999999996446,0.21650000000001057,0.2331999999999539,0.24969999999996162,0.26659999999986894,0.28429999999981703]",,14,0,14,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,,,,,6,,,,,,,,,,,,,6,0,0,1
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,return,2.835,"[54,-11]","[184.01091674868601,204.3648270062834]",32.3,550,7,"[54,54,54,54,54,54,54,54,54,58,68,87,118,155,190,207,223,222,221,221,219,212,207,205,203,198,177,167,147,144,146,149,153,158,164,172,178]","[-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-10,-6,2,14,29,40,64,80,92,105,119,128,135,137,139,140,144,146,149,151,158,161,165,169,176,187,197]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005999999998635985,0.01739999999990971,0.03439999999990562,0.049300000000044975,0.06609999999986371,0.08269999999996003,0.1010999999998603,0.11599999999999966,0.1325000000000074,0.1498000000000559,0.16750000000000398,0.1845999999998611,0.19980000000005305,0.21619999999995798,0.23330000000005668,0.2494999999999976,0.2676999999999623,0.284899999999908,0.2990999999998678,0.31830000000005043,0.3328000000000486,0.34989999999990573,0.36759999999986803,0.3831999999999596,0.40080000000004645,0.4164999999999992,0.4345999999998611,0.44980000000005305,0.4660000000000082,0.4828999999999155,0.5013999999999044,0.5181999999999505,0.5345000000000084,0.5496999999999588,0.5663999999999163,0.5843000000000558,0.5996999999999559]",,0,0,0,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[184.01091674868601,204.3648270062834]","[-137.5000000000001,-238.1569860407206]",32.3,550,7,"[178,180,180,179,178,178,178,176,174,171,166,160,146,113,65,-29,-58,-132,-159,-168,-170,-170,-170,-170,-170,-170,-169,-169,-171,-172,-170,-166,-161,-156,-150]","[197,208,211,211,212,212,212,212,212,211,211,206,185,140,79,-32,-68,-160,-194,-211,-215,-216,-216,-217,-217,-217,-218,-220,-224,-230,-235,-236,-237,-237,-237]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000299999999811007,0.01859999999986428,0.03429999999981703,0.049399999999906186,0.06759999999985666,0.08450000000000557,0.09919999999995355,0.11559999999985848,0.1325999999998686,0.1491999999999507,0.1671999999999514,0.18269999999995434,0.19929999999982329,0.2160999999998694,0.23400000000000887,0.2505000000000024,0.26619999999995514,0.28389999999990323,0.2992999999998176,0.3160000000000025,0.3340999999998644,0.34939999999990334,0.36599999999999966,0.38439999999991414,0.3993999999999147,0.41569999999995844,0.43279999999981555,0.450699999999955,0.46769999999995093,0.4825999999998629,0.4994999999999976,0.5173999999999097,0.5325999999998601,0.5491999999999564,0.5671999999999571]",,1,0,1,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-137.5000000000001,-238.1569860407206]","[84.97967345311055,261.5405419811672]",32.3,550,7,"[-150,-147,-146,-146,-146,-146,-145,-145,-146,-147,-147,-148,-148,-148,-148,-151,-155,-155,-155,-139,-118,-101,-83,-72,-63,-60,-58,-57,-55,-51,-45,-37,-21,-2,19,36,51,58,60,61,60,59,59,59,60,60,60,59,59,59,63,67,72]","[-237,-237,-237,-237,-237,-237,-237,-237,-237,-237,-237,-237,-237,-237,-237,-229,-207,-172,-118,-23,40,90,126,146,157,161,162,163,164,167,171,178,189,201,213,225,238,245,249,250,250,251,251,251,252,252,252,252,252,252,252,252,253]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.017199999999959914,0.03350000000000364,0.04839999999991562,0.06510000000010052,0.08180000000004384,0.09869999999995116,0.11519999999995889,0.13319999999995957,0.15030000000004407,0.16489999999990346,0.18200000000000216,0.1983999999999071,0.21630000000004657,0.23199999999999932,0.24869999999995684,0.26550000000000296,0.2821999999999605,0.2988000000000426,0.3165000000000049,0.33200000000000784,0.34869999999995116,0.3650000000000091,0.38380000000005055,0.40010000000009427,0.4168000000000518,0.43169999999994957,0.44980000000005305,0.465300000000056,0.4823999999999131,0.499100000000098,0.5169999999999959,0.5335000000000036,0.548699999999954,0.5668999999999045,0.5836999999999506,0.6006999999999607,0.6171999999999542,0.6316999999999524,0.6486000000001013,0.6653999999999058,0.6831999999999567,0.6985000000000099,0.7151999999999532,0.7319999999999993,0.7498999999999114,0.764899999999912,0.7823000000000491,0.8001000000001,0.8151999999999617,0.8323999999999074,0.848800000000054,0.8668999999999158]",,2,0,2,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[84.97967345311055,261.5405419811672]","[-28.745327398604914,-273.49352122627516]",32.3,550,7,"[72,73,73,74,74,74,74,74,74,75,75,75,75,75,75,71,65,61,57,43,30,18,13,13,13,13,13,13,13,9,6,-2,-11,-21,-30,-33]","[253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,251,234,180,103,0,-102,-194,-258,-297,-315,-319,-320,-320,-320,-320,-318,-314,-307,-300,-291,-285]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000008858478,0.016300000000043724,0.030800000000041905,0.04910000000009518,0.06439999999990675,0.08100000000000307,0.09889999999990096,0.1143000000000427,0.13080000000003622,0.14780000000004634,0.16449999999998965,0.1808999999999088,0.1978999999999047,0.21580000000004418,0.23089999999990596,0.24769999999995207,0.2643999999999096,0.28219999999994627,0.29949999999999477,0.3161999999999523,0.33110000000009165,0.34919999999995355,0.3643999999999039,0.3824999999999932,0.39780000000004634,0.41430000000003986,0.4311999999999472,0.4474999999999909,0.4643999999998982,0.4825000000000017,0.4996999999999474,0.5158999999999025,0.5311000000000945,0.5480000000000018,0.5658000000000385,0.5813999999999027]",,3,0,3,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-28.745327398604914,-273.49352122627516]","[-28.745327398604665,273.49352122627516]",32.3,550,7,"[-33,-35,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-38,-41,-45,-52,-59,-71,-89,-104,-114,-114,-114,-113,-110,-107,-102,-85,-75,-70,-70,-70,-70,-70,-69,-69,-69,-70,-71,-71,-68,-64,-60,-53,-42,-31]","[-285,-279,-277,-275,-274,-274,-274,-274,-273,-273,-272,-272,-269,-258,-234,-187,-85,-12,62,117,152,174,186,197,209,223,257,271,322,352,369,371,371,371,371,371,371,370,370,369,367,357,346,332,314,296,282]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999999996400675,0.017800000000050886,0.03300000000000125,0.04950000000000898,0.06780000000004804,0.08280000000004861,0.09939999999991755,0.11610000000010245,0.13310000000009836,0.15089999999990766,0.1663000000000494,0.18269999999995434,0.2011999999999574,0.21669999999996037,0.2328000000000543,0.24950000000001182,0.2673999999999097,0.28289999999991267,0.299500000000009,0.31799999999999784,0.33469999999995537,0.3513999999999129,0.36630000000005225,0.382899999999907,0.40010000000009427,0.416899999999913,0.4343000000000501,0.44980000000005305,0.4686000000000945,0.4831000000000927,0.4996999999999616,0.5181000000001035,0.5326000000001017,0.5496000000000976,0.5661999999999523,0.583300000000051,0.5993000000000563,0.6158999999999111,0.6331000000000984,0.6508000000000465,0.6663999999999106,0.6826999999999543,0.6996999999999645,0.7163999999999078,0.7331000000000927,0.7508999999999162,0.7666999999999575]",,4,0,4,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-28.745327398604665,273.49352122627516]","[84.9796734531105,-261.5405419811673]",32.3,550,7,"[-31,-23,-16,-10,-9,-7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,4,17,30,47,60,65,65,56,53,49,48,48,48,47,47,46,46,46,46,52,68,76,82,83,84,84,83,82]","[282,271,263,252,250,247,246,246,246,246,246,246,246,246,246,246,246,246,245,228,199,158,112,55,-12,-84,-147,-210,-220,-229,-230,-230,-230,-230,-229,-227,-226,-226,-226,-226,-226,-227,-228,-231,-234,-238,-242,-247]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.01760000000008688,0.03249999999999886,0.05089999999989914,0.06599999999998829,0.08239999999990744,0.09930000000004213,0.11580000000003565,0.13230000000004338,0.15110000000008483,0.16810000000008074,0.18269999999995434,0.19919999999994786,0.21569999999994138,0.23360000000008085,0.25060000000009097,0.26580000000004134,0.28239999999989607,0.299300000000045,0.3159999999999883,0.3338999999999004,0.34939999999990334,0.367100000000093,0.38280000000004577,0.3996000000000919,0.4163000000000352,0.4339999999999975,0.4509999999999934,0.4658000000000442,0.4831000000000927,0.49889999999990664,0.5158999999999025,0.5323000000000349,0.549300000000045,0.5663000000000409,0.5843000000000416,0.6008999999998963,0.6158000000000357,0.6324999999999932,0.6506000000000824,0.6673999999999012,0.6824999999999903,0.700499999999991,0.715999999999994,0.7326000000000903,0.7494999999999976,0.7659999999999911,0.7826999999999487]",,5,0,5,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[84.9796734531105,-261.5405419811673]","[-137.49999999999994,238.15698604072065]",32.3,550,7,"[82,81,79,77,76,75,74,73,73,70,65,58,51,38,17,-9,-68,-91,-154,-176,-186,-192,-194,-195,-196,-196,-196,-196,-195,-190,-182,-177,-176,-174,-172,-171,-170,-169,-169,-169,-171,-174,-177,-178,-171,-154,-132]","[-247,-252,-258,-266,-267,-270,-270,-270,-270,-262,-249,-232,-211,-172,-119,-55,52,82,151,176,189,197,200,205,210,215,224,246,253,266,274,278,278,278,278,278,278,278,278,277,277,275,274,273,264,250,237]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000299999999811007,0.017899999999897886,0.034899999999908005,0.051099999999863144,0.0660000000000025,0.08449999999999136,0.09949999999999193,0.11639999999989925,0.13249999999999318,0.1493999999999005,0.16599999999999682,0.18259999999985155,0.19969999999995025,0.21629999999980498,0.2327999999998127,0.24979999999980862,0.2675999999998595,0.28319999999995105,0.30109999999986314,0.3165000000000049,0.33279999999980703,0.3508999999999105,0.3678999999999064,0.38299999999999557,0.40079999999980487,0.4163999999999106,0.43279999999981555,0.450699999999955,0.46649999999999636,0.4826999999999515,0.4994999999999976,0.5173999999999097,0.5330999999998625,0.5506999999999493,0.5660000000000025,0.5830999999998596,0.5994999999999919,0.617999999999995,0.6345999999998639,0.6495000000000033,0.6662999999998078,0.6827999999998156,0.6997999999998115,0.7175999999998623,0.7325999999998629,0.7495999999998588,0.7674999999999983]",,6,0,6,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-137.49999999999994,238.15698604072065]","[184.01091674868607,-204.36482700628335]",32.3,550,7,"[-132,-112,-101,-98,-96,-96,-96,-96,-99,-102,-103,-105,-105,-105,-105,-105,-105,-105,-94,-83,-56,2,41,82,119,145,156,162,165,165,165,160,154,151,149,149,149,150,158,167,175,183]","[237,227,220,217,215,215,215,215,215,215,215,215,215,215,216,216,216,216,205,193,165,99,53,0,-54,-107,-142,-168,-182,-184,-184,-180,-175,-172,-170,-170,-170,-172,-179,-186,-190,-193]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000008858478,0.01680000000004611,0.0315000000000083,0.04880000000004259,0.06530000000005032,0.083300000000051,0.09799999999999898,0.11490000000014788,0.1319000000001438,0.14860000000010132,0.16510000000009484,0.18310000000009552,0.19830000000004588,0.21480000000005361,0.23350000000000648,0.25,0.26490000000013936,0.2815000000000083,0.29990000000013595,0.3151000000001005,0.33160000000009404,0.3504999999999967,0.3669000000001432,0.3818000000000552,0.3987000000001899,0.4167000000001906,0.43180000000005236,0.4501000000000914,0.46680000000004895,0.4819000000001381,0.49840000000014584,0.5162000000001825,0.5316000000000969,0.5485000000000042,0.5654000000001389,0.581600000000094,0.597999999999999,0.6150000000000091,0.6331000000000984,0.6505000000000081,0.6670000000000016,0.6835000000000093]",,7,0,7,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[184.01091674868607,-204.36482700628335]","[-222.4796734531105,161.64094438043014]",32.3,550,7,"[183,185,185,185,187,187,187,188,188,188,188,188,175,146,111,56,-18,-101,-168,-206,-221]","[-193,-195,-195,-197,-202,-203,-204,-204,-204,-205,-205,-205,-194,-167,-131,-78,-18,47,100,133,153]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00030000000005259153,0.01619999999995514,0.03100000000000591,0.048199999999951615,0.06590000000014129,0.08160000000009404,0.09780000000004918,0.11640000000014084,0.13130000000005282,0.14769999999995775,0.1659000000001356,0.18280000000004293,0.1981000000000961,0.21600000000000819,0.23310000000009268,0.2498000000000502,0.264600000000101,0.2814000000001471,0.2991999999999564,0.3151000000001005,0.332499999999996]",,8,0,8,0,1,,,,
