key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,受試者ID,date,expName,psychopyVersion,OS,frameRate,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,"[148.45113686692267,-66.09470449981752]","[-158.94898511924342,33.78564975788589]",60.5,325,0,"[136.11114501953125,151.22222900390625,161,164.5555419921875,164.5555419921875,164.5555419921875,164.5555419921875,164.5555419921875,164.5555419921875,164.5555419921875,164.5555419921875,164.5555419921875,164.5555419921875,164.5555419921875,162.77777099609375,153.888916015625,118.33331298828125,81,21.4444580078125,-25.66668701171875,-74.5555419921875,-132.33331298828125,-159.88885498046875]","[-53.333343505859375,-59.555572509765625,-64.88888549804688,-65.77777099609375,-65.77777099609375,-65.77777099609375,-65.77777099609375,-65.77777099609375,-65.77777099609375,-65.77777099609375,-65.77777099609375,-65.77777099609375,-65.77777099609375,-65.77777099609375,-66.66665649414062,-65.77777099609375,-55.111114501953125,-41.77777099609375,-25.77777099609375,-11.555572509765625,-0.888916015625,12.444427490234375,18.666656494140625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999988819724,0.015899999998509884,0.03259999999962737,0.04959999999962683,0.06539999999850998,0.08139999999851,0.09639999999851057,0.1153999999985107,0.1316999999992543,0.14700000000000024,0.16300000000000026,0.18149999999999977,0.19769999999925503,0.2129999999999992,0.23209999999962783,0.2491999999992558,0.26569999999925464,0.28179999999888317,0.2986999999992541,0.31519999999925474,0.3325999999996281,0.34919999999925544,0.3653999999985107]",,10,0,10,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[-158.94898511924342,33.78564975788589]","[162.5,0]",60.5,325,0,"[-159.88885498046875,-174.111083984375,-183,-185.66668701171875,-188.33331298828125,-191.88885498046875,-195.4444580078125,-197.22222900390625,-197.22222900390625,-199,-199,-201.66665649414062,-204.33334350585938,-207,-208.77777099609375,-208.77777099609375,-208.77777099609375,-206.11111450195312,-202.5555419921875,-193.66668701171875,-170.5555419921875,-130.5555419921875,-68.33331298828125,5.4444580078125,74.77777099609375,130.77783203125,163.66668701171875]","[18.666656494140625,22.22222900390625,24.888885498046875,25.777740478515625,27.5555419921875,30.222198486328125,32,33.77777099609375,33.77777099609375,34.666595458984375,34.666595458984375,34.666595458984375,34.666595458984375,34.666595458984375,34.666595458984375,34.666595458984375,34.666595458984375,34.666595458984375,34.666595458984375,35.5555419921875,35.5555419921875,30.222198486328125,23.111114501953125,11.5555419921875,5.333343505859375,3.555511474609375,0.888885498046875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000006111,0.016300000000745385,0.0327000000011175,0.04930000000074486,0.06580000000074548,0.08410000000148976,0.09970000000111767,0.11570000000111769,0.13160000000149097,0.14860000000149043,0.1653000000007463,0.1817000000011184,0.19920000000111848,0.21630000000074467,0.23220000000111796,0.2484000000003732,0.2644000000003732,0.28240000000037213,0.29900000000000126,0.3158000000007455,0.3324999999999996,0.34880000000074496,0.3657000000011177,0.3819999999999997,0.39860000000149043,0.41549999999999976,0.4321000000014905]",,11,0,11,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[162.5,0]","[-158.94898511924342,-33.78564975788585]",60.5,325,0,"[163.66668701171875,180.5555419921875,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,188.55560302734375,185,173.4444580078125,149.4444580078125,124.5555419921875,95.2222900390625,60.5555419921875,30.33331298828125,3.66668701171875,-15.88885498046875,-30.111083984375,-44.33331298828125,-55.88885498046875,-68.33331298828125,-79.88885498046875,-97.66668701171875,-119,-126.99993896484375,-130.5555419921875,-131.44439697265625]","[0.888885498046875,-0.888916015625,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-1.77777099609375,-2.666656494140625,-3.555572509765625,-8.888885498046875,-17.77777099609375,-24.888885498046875,-32.888885498046875,-37.333343505859375,-39.111114501953125,-41.77777099609375,-44.4444580078125,-46.22222900390625,-48.888885498046875,-48.888885498046875,-49.777801513671875,-49.777801513671875,-48,-46.22222900390625,-45.333404541015625,-44.4444580078125,-44.4444580078125]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000006111,0.016099999999626746,0.03250000000000064,0.048699999999255894,0.06529999999888325,0.0800999999996268,0.09819999999925422,0.11350000000000016,0.13199999999999967,0.1480999999996282,0.16469999999925555,0.18019999999925496,0.198500000000001,0.21329999999888294,0.23000000000000043,0.24859999999962845,0.2650999999996273,0.28169999999925466,0.2965999999996267,0.3155000000000001,0.3321999999992542,0.3490000000000002,0.3655000000000008,0.3820999999996282,0.39879999999888227,0.4152999999988829,0.4324000000003725,0.44859999999962774,0.46619999999925454,0.4820999999996278,0.4984000000003732,0.5150999999996273,0.5319000000003733,0.5484000000003721,0.5655999999996268,0.5821999999992542,0.5985999999996281,0.6151999999992555,0.6316999999992543]",,12,0,12,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[-158.94898511924342,-33.78564975788585]","[148.45113686692264,66.09470449981752]",60.5,325,0,"[-131.44439697265625,-132.33331298828125,-135.88885498046875,-136.77777099609375,-140.33319091796875,-143.88885498046875,-150.111083984375,-155.4444580078125,-159.88885498046875,-166.111083984375,-170.5555419921875,-170.5555419921875,-170.5555419921875,-170.5555419921875,-170.5555419921875,-169.66668701171875,-163.4444580078125,-141.22222900390625,-101.22222900390625,-41.66668701171875,33.888916015625,115.66668701171875,183.22222900390625,224.11114501953125,251.66668701171875,259.66668701171875,259.66668701171875,259.66668701171875,259.66668701171875,259.66668701171875,259.66668701171875,259.66668701171875,259.66668701171875,258.77777099609375,254.33331298828125,248.11114501953125,239.22222900390625,225.888916015625,209.888916015625,193.888916015625,172.5555419921875]","[-44.4444580078125,-44.4444580078125,-44.4444580078125,-44.4444580078125,-44.4444580078125,-45.333404541015625,-45.333404541015625,-46.22222900390625,-47.111114501953125,-48,-48,-48,-48,-48,-48,-48,-47.111114501953125,-41.77777099609375,-33.77777099609375,-24,-8,5.333343505859375,17.77777099609375,24.888885498046875,32,35.5555419921875,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,37.333343505859375,39.111083984375,41.77777099609375,43.555511474609375,46.22222900390625,48.888885498046875,51.5555419921875,52.444427490234375,55.111114501953125]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000006111,0.016699999999255866,0.033599999999628594,0.050699999999254786,0.0662999999988827,0.08290000000037345,0.09950000000000081,0.1161999999992549,0.13279999999888226,0.14949999999999974,0.16600000000000037,0.18219999999925562,0.19709999999962768,0.2151999999992551,0.23040000000037253,0.24940000000037266,0.2664000000003721,0.28259999999962737,0.29929999999888324,0.31609999999962746,0.3324999999999996,0.34919999999925544,0.3659000000003729,0.38279999999888226,0.399400000000373,0.415699999999255,0.4324000000003725,0.448799999998883,0.46509999999962837,0.48140000000037375,0.4981999999992546,0.5150999999996273,0.5320999999996285,0.5491999999992547,0.5657999999988821,0.582199999999256,0.5991999999992554,0.6155999999996276,0.6321999999992549,0.6489000000003724,0.6654999999999998]",,13,0,13,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[148.45113686692264,66.09470449981752]","[-131.46526158592897,-95.51510349752687]",60.5,325,0,"[172.5555419921875,154.77777099609375,147.66668701171875,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,145.888916015625,142.33331298828125,127.22222900390625,104.11114501953125,79.22222900390625,58.77777099609375,36.5555419921875,16.11114501953125,1,-6.99993896484375,-11.44439697265625,-16.77777099609375,-26.5555419921875,-40.77777099609375,-64.7777099609375,-85.22222900390625,-106.5555419921875]","[55.111114501953125,57.77777099609375,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,59.5555419921875,57.77777099609375,43.555511474609375,24.888885498046875,7.111114501953125,-6.22222900390625,-16.888885498046875,-25.77777099609375,-32.000030517578125,-36.444488525390625,-40,-41.77777099609375,-48,-54.222259521484375,-70.22222900390625,-81.77777099609375,-95.11111450195312]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000003721027,0.016100000001490145,0.03320000000111634,0.04940000000037159,0.06570000000111698,0.08190000000037223,0.09710000000148966,0.11380000000074375,0.1321000000014898,0.14899999999999913,0.1656000000014899,0.18220000000111725,0.19899999999999984,0.2154999999999987,0.23170000000111735,0.2469999999999999,0.2643000000007447,0.2827000000011175,0.29880000000074425,0.3162000000011176,0.33320000000111705,0.3494000000003723,0.3661000000014898,0.38270000000111715,0.3993000000007445,0.4156000000014899,0.43260000000148935,0.4504000000003714,0.46570000000111733,0.4827000000011168,0.4992000000011174,0.516,0.532600000001489,0.5493000000007449,0.5659000000003722]",,14,0,14,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,,,,,0,,,,,,,,,,,,,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,0,0,0,1
,,return,1.0425,"[4.5555419921875,80.88888549804688]","[-195.62952014676114,41.58233816355186]",48,400,1,"[4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,4.5555419921875,-0.77777099609375,-24.7777099609375,-48.77777099609375,-65.66668701171875,-76.33331298828125,-87.88885498046875,-103.88885498046875,-119.88885498046875,-132.33331298828125,-139.4444580078125,-146.5555419921875,-159.88885498046875,-171.4444580078125,-183.88885498046875,-187.4444580078125]","[80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,80.88888549804688,77.33334350585938,64,51.5555419921875,44.444427490234375,40,36.444427490234375,32,27.5555419921875,26.666656494140625,24.888885498046875,24.888885498046875,23.111114501953125,22.22222900390625,20.444427490234375,19.5555419921875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0015999999996267888,0.014900000000373836,0.030599999999626704,0.046699999999255226,0.06359999999962795,0.08029999999888204,0.09690000000037458,0.1116999999992565,0.12840000000037222,0.14690000000037173,0.16340000000037236,0.18019999999925673,0.1964000000003736,0.21290000000037423,0.228199999999255,0.24659999999962778,0.2630000000000017,0.2801999999992546,0.2966999999992552,0.31319999999925585,0.3280999999996297,0.3465999999996292,0.36140000000037276,0.38000000000000256,0.39490000000037284,0.4126999999992549,0.42969999999925435,0.44669999999925736,0.4630999999996277,0.47940000000037486,0.4962999999988824,0.5131999999992551,0.5304000000003732,0.5466999999992552,0.5634000000003745,0.5801999999992553,0.5966999999992559,0.6132999999988833,0.6304000000003747,0.6467999999988834,0.663299999998884,0.6806999999992556,0.6970000000000027,0.7140000000000022,0.7310999999996284,0.7467999999988848,0.7634000000003738]",,0,0,0,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[-195.62952014676114,41.58233816355186]","[200,0]",48,400,1,"[-187.4444580078125,-189.22222900390625,-190.111083984375,-192.77777099609375,-194.5555419921875,-196.33331298828125,-198.111083984375,-199.88888549804688,-201.66665649414062,-202.5555419921875,-203.44442749023438,-203.44442749023438,-203.44442749023438,-203.44442749023438,-203.44442749023438,-203.44442749023438,-202.5555419921875,-183,-150.111083984375,-99.4444580078125,-30.111083984375,38.33331298828125,105,145,171.66668701171875,189.4444580078125,191.22222900390625,193.00006103515625,193.888916015625,194.77777099609375,194.77777099609375,195.66668701171875,195.66668701171875,195.66668701171875,195.66668701171875,197.44451904296875,198.33331298828125,201,205.4444580078125]","[19.5555419921875,19.5555419921875,19.5555419921875,19.5555419921875,19.5555419921875,19.5555419921875,19.5555419921875,21.33331298828125,23.111114501953125,25.777740478515625,27.5555419921875,28.444427490234375,28.444427490234375,28.444427490234375,28.444427490234375,28.444427490234375,28.444427490234375,28.444427490234375,24.888885498046875,9.77777099609375,-8,-24.888885498046875,-35.555572509765625,-38.22222900390625,-40,-40,-40,-40,-40,-40,-39.111114501953125,-39.111114501953125,-38.22222900390625,-38.22222900390625,-38.22222900390625,-37.333343505859375,-35.555572509765625,-29.333343505859375,-21.333343505859375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0006000000014907414,0.016100000001490145,0.03260000000149077,0.04910000000148784,0.06599999999999895,0.08240000000037284,0.09920000000111528,0.1164999999999985,0.1329000000003724,0.14949999999999974,0.16600000000000037,0.18220000000111725,0.1986000000014876,0.21360000000148816,0.22990000000037014,0.24849999999999994,0.26440000000037145,0.28260000000149077,0.2989999999999995,0.3159000000003722,0.33230000000074256,0.3489000000003699,0.36580000000074264,0.38230000000074327,0.3993000000007427,0.4161000000014887,0.43260000000148935,0.44899999999999807,0.4656000000014906,0.4823000000007447,0.49870000000111503,0.5156000000014878,0.5319000000003733,0.5482000000011169,0.5643000000007454,0.5805000000000007,0.5986000000014897,0.6155000000000008,0.6319000000003712]",,1,0,1,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[200,0]","[-195.62952014676114,-41.58233816355181]",48,400,1,"[205.4444580078125,209,211.66668701171875,212.5555419921875,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,213.4444580078125,199.22222900390625,176.11114501953125,153.00006103515625,122.77777099609375,77.44451904296875,27.66668701171875,-13.22222900390625,-45.22222900390625,-71.88885498046875,-98.5555419921875,-123.4444580078125,-146.5555419921875,-167.88885498046875,-183,-197.22222900390625,-209.66665649414062,-210.5555419921875,-211.44442749023438,-211.44442749023438,-211.44442749023438,-211.44442749023438,-211.44442749023438,-211.44442749023438,-211.44442749023438,-211.44442749023438]","[-21.333343505859375,-10.666656494140625,-4.4444580078125,0,1.77777099609375,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,2.666656494140625,3.555511474609375,6.22222900390625,9.77777099609375,8.888885498046875,5.333343505859375,0,-6.22222900390625,-9.777801513671875,-10.666656494140625,-10.666656494140625,-10.666656494140625,-12.4444580078125,-12.4444580078125,-13.333343505859375,-16,-17.77777099609375,-17.77777099609375,-18.66668701171875,-18.66668701171875,-18.66668701171875,-18.66668701171875,-18.66668701171875,-19.555572509765625,-21.333343505859375,-24]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00029999999888374873,0.016199999999255255,0.03259999999962915,0.049199999999256505,0.06609999999962923,0.08229999999888449,0.09850000000000136,0.11459999999962989,0.12979999999888392,0.14809999999962997,0.1650000000000027,0.1816999999992568,0.1984000000003725,0.21499999999999986,0.23109999999962838,0.24640000000037432,0.26319999999925514,0.27969999999925577,0.2981999999992553,0.3132999999988826,0.3317999999988821,0.3495999999996293,0.3652999999988822,0.38200000000000145,0.3985000000000021,0.41550000000000153,0.43200000000000216,0.448799999998883,0.4651999999992569,0.48179999999888423,0.49849999999999994,0.5152999999988843,0.5322999999988838,0.5486999999992577,0.5651999999992547,0.5820000000000007,0.5985000000000014,0.6149000000003753,0.6310999999996305,0.6459000000003741,0.6640999999996282,0.681199999999258,0.6982999999988841,0.7149000000003731,0.7315000000000005]",,2,0,2,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[-195.62952014676114,-41.58233816355181]","[182.70909152852016,81.34732861516002]",48,400,1,"[-211.44442749023438,-210.5555419921875,-210.5555419921875,-210.5555419921875,-210.5555419921875,-210.5555419921875,-208.77777099609375,-208.77777099609375,-208.77777099609375,-208.77777099609375,-208.77777099609375,-208.77777099609375,-208.77777099609375,-208.77777099609375,-208.77777099609375,-208.77777099609375,-204.33334350585938,-186.5555419921875,-156.33331298828125,-96.77777099609375,-22.111083984375,121,200.11114501953125,254.33331298828125,281.888916015625,298.77777099609375,300.5555419921875,300.5555419921875,300.5555419921875,301.4444580078125,301.4444580078125,302.33331298828125,302.33331298828125,303.22222900390625,303.22222900390625,302.33331298828125,297,292.5555419921875,282.77777099609375,266.77777099609375,246.33331298828125,221.4444580078125,196.5555419921875]","[-24,-26.666656494140625,-28.4444580078125,-29.333343505859375,-30.22222900390625,-30.22222900390625,-30.22222900390625,-30.22222900390625,-30.22222900390625,-30.22222900390625,-30.22222900390625,-30.22222900390625,-30.22222900390625,-30.22222900390625,-30.22222900390625,-30.22222900390625,-29.333343505859375,-26.666656494140625,-20.4444580078125,-10.666656494140625,2.666656494140625,29.333343505859375,45.333343505859375,60.444427490234375,71.11111450195312,80.88888549804688,81.77777099609375,82.66665649414062,82.66665649414062,83.55551147460938,83.55551147460938,86.22222900390625,87.11111450195312,87.99996948242188,89.77777099609375,91.5555419921875,93.33334350585938,93.33334350585938,93.33334350585938,93.33334350585938,93.33334350585938,91.5555419921875,90.66665649414062]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005999999996255667,0.01609999999962497,0.032900000000370966,0.04969999999925179,0.06599999999999895,0.08229999999888093,0.09890000000036991,0.11569999999925429,0.13179999999887926,0.1470999999996252,0.16549999999999798,0.18179999999887997,0.19879999999887943,0.2134999999999998,0.23190000000037259,0.2482999999988813,0.26429999999887954,0.28249999999999886,0.2990999999996262,0.3160999999996257,0.3324999999999996,0.34919999999925366,0.3656999999992543,0.382599999999627,0.39909999999962764,0.41629999999888057,0.43269999999925446,0.4486999999992527,0.46499999999999986,0.4819999999999993,0.4982999999988813,0.514999999999997,0.5319000000003697,0.5487999999988808,0.5654000000003698,0.5829999999999984,0.5994000000003723,0.6156999999992543,0.63240000000037,0.6485999999996253,0.6652999999988793,0.6819000000003719,0.6984000000003725]",,3,0,3,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[182.70909152852016,81.34732861516002]","[-161.80339887498948,-117.5570504584946]",48,400,1,"[196.5555419921875,177,169,169,169,169,169,169,169,169,169,169,169,169,169,170.77783203125,170.77783203125,171.66668701171875,171.66668701171875,171.66668701171875,163.66668701171875,140.5555419921875,110.33331298828125,57.888916015625,17.888916015625,-12.33331298828125,-37.22222900390625,-47.88885498046875,-57.66668701171875,-68.33331298828125,-80.77777099609375,-98.5555419921875,-118.11102294921875,-138.5555419921875,-158.111083984375,-175.88885498046875,-183.88885498046875,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-184.77777099609375,-183,-182.111083984375,-176.77777099609375,-173.22222900390625,-167]","[90.66665649414062,88.88888549804688,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,87.11111450195312,86.22222900390625,77.33334350585938,57.77777099609375,30.222198486328125,-8.888885498046875,-38.22222900390625,-54.222259521484375,-66.66665649414062,-72,-75.55557250976562,-79.11111450195312,-82.66665649414062,-82.66665649414062,-85.33334350585938,-85.33334350585938,-88,-90.66665649414062,-91.55557250976562,-92.4444580078125,-92.4444580078125,-92.4444580078125,-92.4444580078125,-92.4444580078125,-92.4444580078125,-92.4444580078125,-93.33334350585938,-93.33334350585938,-93.33334350585938,-95.11111450195312,-95.11111450195312,-95.11111450195312,-95.11111450195312,-95.11111450195312,-95.11111450195312,-95.11111450195312,-95.11111450195312,-94.22222900390625,-94.22222900390625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0006000000014907414,0.01630000000074716,0.03290000000037452,0.04920000000111813,0.06530000000074665,0.08250000000000313,0.09740000000037341,0.1138000000007473,0.1322000000011201,0.1490000000000009,0.16530000000074807,0.18200000000000216,0.1989000000003749,0.21370000000111844,0.23210000000149122,0.24940000000037443,0.26550000000000296,0.28210000000149194,0.298800000000746,0.31450000000000244,0.3327000000011182,0.3494000000003723,0.36570000000111946,0.3829000000003724,0.3997000000011184,0.41600000000000037,0.43299999999999983,0.44920000000112026,0.46590000000037435,0.4825000000000017,0.49900000000000233,0.5156000000014913,0.5324000000003757,0.5489000000003728,0.565600000001492,0.5824000000003728,0.5989000000003735,0.6156000000014927,0.631800000000748,0.6484000000003753,0.6652000000011178,0.6820000000000022,0.6983000000007458,0.7149000000003731,0.7318000000007459,0.7483000000007465,0.7648000000007471,0.7814000000003745,0.7982000000011205,0.8148000000007478,0.8314000000003752,0.8478000000007455,0.8656000000014927,0.8827000000011189,0.9015000000000022,0.9158000000007469,0.9327000000011196]",,4,0,4,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
