key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,受試者ID,date,expName,psychopyVersion,OS,frameRate,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,"[-137.49999999999994,238.15698604072065]","[184.01091674868607,-204.36482700628335]",32.3,550,7,"[-127,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-128,-126,-116,-97,4,119,119,164,171,171,176,177,177,177,177,177,177,177,177,177,177,177,177,177,180]","[244,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,244,241,226,196,151,24,-83,-83,-123,-147,-155,-182,-188,-188,-188,-188,-188,-188,-184,-184,-184,-184,-184,-184,-180,-200]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0008000000119210426,0.015300000011919224,0.02130000001191945,0.03810000000893865,0.05480000001192309,0.07190000000596797,0.08830000001192673,0.10550000000000637,0.12190000000596513,0.13860000000893535,0.15540000000596876,0.17180000001192752,0.1884000000059558,0.2049999999999983,0.22120000000298035,0.23799999999999955,0.254700000002984,0.27160000000894513,0.28830000001191536,0.3050000000000068,0.3216000000089423,0.3481000000089409,0.3645000000000067,0.371300000011928,0.38820000000298194,0.4148000000119225,0.4218000000119275,0.4477000000029818,0.46440000000596626,0.4713000000119223,0.4879000000059648,0.5048000000119259,0.5218000000119218,0.5378000000119272,0.5549000000059578,0.5715000000000003,0.5882000000029848,0.604900000005955,0.6216000000089394,0.6380000000000052,0.6551000000089431,0.6809000000059626]",,2,0,2,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[184.01091674868607,-204.36482700628335]","[-222.4796734531105,161.64094438043014]",32.3,550,7,"[180,183,183,183,183,183,183,182,170,147,90,62,22,12,8,6,-4,-47,-90,-123,-132,-144,-144,-146,-157,-166,-175,-181,-202,-211,-247,-255,-256,-256,-256,-256,-256,-256,-250,-242,-242,-235]","[-200,-208,-208,-208,-208,-207,-198,-185,-164,-142,-106,-94,-87,-87,-84,-79,-56,14,76,137,162,192,192,192,192,191,187,184,177,175,174,174,174,174,174,173,172,171,162,155,155,152]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999970114686,0.016299999997016812,0.023200000002972843,0.04020000000296875,0.05679999999701124,0.07340000000594671,0.09049999999999159,0.10699999999999932,0.13340000000594898,0.15010000000893342,0.1664999999999992,0.1732999999970133,0.18999999999999773,0.21679999999700783,0.23360000000893422,0.24029999999700635,0.2574000000059584,0.2842000000029685,0.30070000000297625,0.3219999999999885,0.32799999999998875,0.350200000002971,0.3566000000089389,0.3736000000089348,0.39960000000893103,0.4169999999999874,0.4337999999970066,0.4407000000029768,0.46860000000893365,0.47420000000298046,0.5001000000089277,0.506900000005956,0.5334999999999894,0.5397999999970153,0.5564999999999998,0.5734000000059467,0.5902000000029801,0.6069000000059503,0.6349000000059561,0.6512999999970077,0.6577000000029756,0.6742000000029691]",,3,0,3,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-222.4796734531105,161.64094438043014]","[251.22500085171527,-111.85257684584504]",32.3,550,7,"[-235,-232,-229,-218,-213,-213,-213,-213,-210,-178,-92,-57,-49,-48,-44,-42,-22,22,106,167,304,449,450,447,445,445,445,443,438,426,389,367,367,343,327,321,309,301,301,301,301,300,299,299,299,299,295,286,274,269,263]","[152,150,150,148,148,148,148,148,146,126,93,89,88,88,86,79,55,10,-44,-72,-129,-182,-183,-183,-183,-183,-183,-183,-183,-181,-171,-165,-165,-156,-144,-138,-117,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-100,-109,-115,-122]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000999999999990564,0.02579999999701954,0.032099999994031236,0.04809999999403658,0.07450000000000045,0.0916999999880801,0.09789999999105703,0.11459999999404147,0.13119999998806975,0.14799999999999613,0.17459999999402953,0.19179999999701636,0.19789999999105135,0.2147999999970125,0.24129999999701113,0.25779999999701886,0.2746999999880728,0.2914999999999992,0.3079999999999927,0.3150999999940325,0.3320999999940284,0.35929999999702034,0.37599999999999056,0.39329999999701215,0.40969999998807793,0.42619999998807145,0.43159999999403453,0.44829999999701897,0.47449999999999193,0.4911999999880692,0.5079999999999956,0.5243999999910471,0.5309999999999917,0.5477999999970109,0.57469999998807,0.5815999999940402,0.597999999999999,0.6246999999880671,0.6310000000000002,0.6483999999910566,0.6644999999999897,0.6814999999999998,0.7081999999880679,0.714500000000001,0.7314999999999969,0.7483999999910509,0.7656999999880725,0.7822999999970079,0.8095999999940346,0.8146999999880791,0.8416999999880801]",,4,0,4,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[251.22500085171527,-111.85257684584504]","[-268.9905902017966,57.17571497488381]",32.3,550,7,"[263,263,263,263,263,263,263,263,256,235,217,87,-32,-133,-222,-307,-395,-396,-396,-396,-396,-393,-391,-391,-391,-391,-391,-384,-373,-362,-362,-347,-340,-340,-340,-340,-336,-333,-323,-310,-276]","[-122,-122,-122,-122,-122,-122,-122,-122,-118,-110,-103,-77,-65,-60,-47,-34,-22,-22,-22,-22,-22,-19,-15,-7,3,8,14,29,34,39,39,45,58,58,58,58,61,62,62,63,63]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.015799999997014424,0.022400000005958987,0.03879999999702477,0.05579999999702068,0.0722999999970142,0.0890999999940334,0.10579999999701784,0.12279999999701374,0.15059999999404283,0.15640000000595933,0.1842000000029742,0.20120000000298432,0.218299999997015,0.23240000000596694,0.24899999999999523,0.2657999999970144,0.2825999999940336,0.28909999999403624,0.3057999999970207,0.3222999999970142,0.3392999999970243,0.36700000000000443,0.38349999999999795,0.402000000000001,0.40679999999701977,0.4227999999970251,0.4495999999940352,0.46649999999999636,0.4825000000000017,0.48870000000297864,0.5057000000029745,0.5330000000000013,0.5495999999940437,0.5559000000059626,0.5727999999970166,0.5900999999940382,0.6064999999999969,0.6334000000059632,0.6497999999970148,0.6659000000059621]",,5,0,5,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-268.9905902017966,57.17571497488381]","[275,0]",32.3,550,7,"[-276,-235,-235,-156,-96,-39,29,102,170,223,253,290,326,333,333,333,333,333,331,324,314,265,254,253,253,253,253,252,252,253,256,259]","[63,63,63,63,63,63,63,63,63,63,61,58,51,50,50,50,50,50,48,46,44,34,32,32,32,32,32,31,18,3,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999970114686,0.016399999991051573,0.022499999999993747,0.03929999999701295,0.05620000000297409,0.07289999999105135,0.08959999999403578,0.1060999999940293,0.12309999999403942,0.13979999999700965,0.15629999999701738,0.18270000000296704,0.19959999999403522,0.21629999999701965,0.23329999999701556,0.23909999999403908,0.256099999994035,0.2730999999940309,0.2900999999940268,0.3183999999910583,0.3234999999999957,0.350200000002971,0.356399999991055,0.3822000000029675,0.38929999999700726,0.40589999999104975,0.4223999999910575,0.43949999999999534,0.46929999999701977,0.48520000000297614,0.4997000000029743,0.5057999999970093]",,6,0,6,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[275,0]","[-268.9905902017966,-57.175714974883746]",32.3,550,7,"[259,266,268,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,262,251,203,90,16,-18,-77,-202,-249,-260,-268,-268,-268,-268,-268,-268,-268,-268,-269,-269,-269,-269,-269,-268]","[1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,6,10,14,19,25,24,19,4,-55,-87,-96,-101,-101,-101,-101,-101,-101,-101,-101,-101,-90,-86,-84,-80,-70]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.027099999994035784,0.03300000000000125,0.060199999988071795,0.07669999998807953,0.08329999999700988,0.09979999999701761,0.11619999998806918,0.1331999999880793,0.16100000000000136,0.16669999998806873,0.18359999999402987,0.20000000000000284,0.21659999999403112,0.233699999988076,0.2501999999880695,0.26669999998807725,0.2832999999970127,0.3098999999910603,0.3164999999999907,0.33339999999105885,0.36119999998807373,0.377299999997021,0.38329999999702125,0.4003999999910519,0.4283999999910577,0.4451999999880769,0.45209999999403294,0.4773999999910501,0.49319999998807873,0.4995999999940324,0.5162999999970168,0.5326999999880826,0.5494999999999948,0.566299999997014,0.5828999999910565,0.6003999999910548,0.6289999999999907,0.6451999999880798,0.6501999999880752,0.6670000000000016,0.6931999999880816]",,7,0,7,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-268.9905902017966,-57.175714974883746]","[251.22500085171524,111.85257684584504]",32.3,550,7,"[-268,-266,-266,-266,-266,-265,-261,-247,-218,-218,-142,33,82,92,93,93,103,164,216,216,217,219,219,219,219,219,219,219,219,219,220,222,232,232,232,232,229,226,225,225,225,225,224,212,187,153,134,88,57,1,-80,-182,-232,-295,-295,-295,-304,-303,-303,-303,-302,-292,-290,-277,-258,-221,-146,2,2,169,330,330,330,339,337,327,317,305,298,291,281,274,268,262,262,260,260,261,263,266,278,278,278,278,278,277,263]","[-70,-68,-68,-68,-68,-67,-66,-65,-62,-62,-52,9,38,47,48,48,53,84,118,118,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,116,110,109,109,109,109,109,105,96,78,68,40,21,-7,-49,-104,-130,-161,-161,-161,-166,-166,-166,-166,-166,-164,-163,-157,-144,-124,-94,-22,-22,52,104,104,104,109,109,107,101,96,92,90,89,88,87,87,87,87,88,90,94,103,127,127,127,127,128,128,122]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.016099999994040104,0.02229999999701704,0.03929999999701295,0.056099999994032146,0.07299999999999329,0.08979999999701249,0.11669999998807157,0.13439999999106078,0.14000000000000057,0.15689999999105453,0.18419999998808123,0.20019999998807236,0.21659999999403112,0.23329999999701556,0.23919999998807384,0.25619999998806975,0.28369999998807316,0.29999999999999716,0.30609999999403215,0.323199999988077,0.3511999999880686,0.36739999999105066,0.37329999999701613,0.3891999999880795,0.40589999999104975,0.42249999999999943,0.4391999999880767,0.4558999999910611,0.47279999999702227,0.4899999999999949,0.5062999999970117,0.5356999999880685,0.5506999999880691,0.5559999999999974,0.5729999999999933,0.5895999999940358,0.6166999999880716,0.6225000000000023,0.6495000000000033,0.6555999999940383,0.6722999999970227,0.6894999999999953,0.7172999999970102,0.734499999999997,0.7501999999880695,0.7556999999880816,0.7831999999880708,0.7996999999880785,0.8165999999940396,0.8335000000000008,0.8498999999910524,0.8557999999970178,0.8728999999910627,0.8998999999910495,0.905799999997015,0.922699999988069,0.9515999999940306,0.9678999999910616,0.9733999999910594,0.9898999999910529,1.0161999999880749,1.0224999999999937,1.0388999999910595,1.0667999999970164,1.0838999999910612,1.1003999999910548,1.1176999999880763,1.122599999994037,1.1400999999940353,1.1683999999910526,1.173599999994039,1.189099999994042,1.2055999999940354,1.2224999999999966,1.2391999999880738,1.2557999999970093,1.2834999999999894,1.3004999999999995,1.3167999999970164,1.3333999999910588,1.350199999988078,1.3555999999940411,1.383499999999998,1.3889999999999958,1.4055999999940383,1.422699999988069,1.438999999999993,1.4558999999910611,1.4723999999910546,1.5,1.5056999999880816,1.5223999999910518,1.539199999988071,1.5559999999999974,1.5726999999880746,1.5891999999880824]",,8,0,8,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[251.22500085171524,111.85257684584504]","[-222.47967345311054,-161.64094438043008]",32.3,550,7,"[263,253,252,249,244,236,232,232,232,230,206,175,159,146,145,145,143,140,119,69,-46,-81,-157,-177,-192,-196,-202,-202,-204,-212,-213,-231]","[122,115,110,102,90,77,73,73,73,72,49,19,6,-1,-1,-1,-1,-2,-11,-37,-89,-100,-120,-124,-128,-129,-132,-132,-133,-138,-138,-148]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.027000000000001023,0.04330000001192502,0.06020000000297898,0.07650000000001,0.09290000000596876,0.11040000000596706,0.12650000000000716,0.1325000000000074,0.1495000000000033,0.1779000000059625,0.19570000000298649,0.20090000000595865,0.21600000000000819,0.243900000005965,0.24910000000895138,0.26570000000297966,0.28280000001193173,0.299500000000009,0.31630000001192116,0.34550000000000125,0.3503000000119272,0.3792000000029816,0.39470000000298455,0.41150000000000375,0.4277000000029858,0.4436000000089422,0.44899999999999807,0.46580000001192445,0.493900000005965,0.4993000000119281,0.5272000000029919]",,9,0,9,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-222.47967345311054,-161.64094438043008]","[184.01091674868601,204.3648270062834]",32.3,550,7,"[-231,-252,-262,-275,-275,-275,-275,-274,-266,-266,-236,-203,-179,-179,-179,-179,-179,-179,-176,-171,-146,-112,-86,-13,74,137,143,143,143,143,148,153,153,153,154,158,178,191,192,192,192,191,185,180]","[-148,-158,-162,-168,-168,-168,-169,-169,-169,-169,-164,-153,-146,-146,-146,-146,-146,-146,-142,-137,-94,-37,-4,79,160,219,225,225,225,225,229,231,231,231,232,232,237,244,245,245,245,242,225,219]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00040000000596762675,0.01610000000894729,0.021500000000003183,0.050700000002990464,0.06720000000298398,0.0746000000089424,0.08890000000596388,0.1159000000059649,0.1327000000029841,0.13790000000597047,0.15449999999999875,0.17150000000000887,0.1880000000000024,0.20450000000001012,0.22140000000597126,0.2381000000089415,0.2549000000059607,0.2719000000059708,0.2889000000059667,0.30510000000894877,0.33270000000298694,0.3486000000089433,0.3545000000000016,0.3715000000000117,0.38800000000000523,0.416000000000011,0.43220000000297887,0.43810000000894433,0.45490000000596353,0.471500000000006,0.48840000000596717,0.5159000000059706,0.5317999999970198,0.5482999999970275,0.5545000000000044,0.5712000000029889,0.5994000000059714,0.616500000000002,0.6326000000089493,0.6491000000089429,0.654299999997022,0.671299999997018,0.6987999999970214,0.7157999999970315]",,10,0,10,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[184.01091674868601,204.3648270062834]","[-137.5000000000001,-238.1569860407206]",32.3,550,7,"[180,175,175,171,171,171,171,171,171,171,171,171,171,171,171,150,61,23,-81,-120,-129,-141,-149,-151,-151,-151,-151,-152,-152,-152,-152,-152,-150,-144]","[219,207,207,200,200,200,200,200,200,200,200,200,200,200,199,171,62,20,-68,-113,-129,-152,-171,-177,-177,-177,-177,-181,-183,-185,-192,-199,-210,-224]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999970256795,0.016000000000005343,0.021299999997026475,0.03820000000298762,0.0660000000000025,0.0715999999940351,0.08859999999404522,0.10529999999701545,0.12190000000596513,0.13820000000298194,0.15490000000596638,0.17170000000298558,0.18809999999403715,0.20490000000596353,0.22159999999404079,0.23840000000596717,0.2662999999970168,0.27159999999403794,0.30029999999702284,0.31770000000298637,0.3230000000000075,0.33899999999999864,0.3559000000059598,0.38490000000595614,0.39009999999403533,0.4052999999970268,0.42179999999702034,0.4384000000059558,0.46659999999404533,0.48329999999701556,0.5002999999970257,0.516200000002982,0.5335000000000036,0.5502000000029739]",,11,0,11,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-137.5000000000001,-238.1569860407206]","[84.97967345311055,261.5405419811672]",32.3,550,7,"[-144,-139,-139,-136,-128,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-125,-122,-92,-79,-29,7,28,34,36,36,36,36,36,39,47,48,49,55,63,72]","[-224,-231,-231,-234,-241,-244,-246,-246,-246,-246,-246,-246,-246,-246,-245,-240,-229,-94,-35,133,204,239,249,250,250,250,250,250,253,256,258,258,259,260,263]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.016099999994040104,0.020700000002989327,0.03789999999106897,0.06609999999403726,0.08259999999404499,0.08779999999701715,0.11620000000299058,0.13729999999702613,0.14870000000298944,0.15389999999106863,0.17079999999702977,0.18759999999404897,0.20739999999106828,0.22120000000298035,0.23770000000298808,0.25479999999701874,0.28249999999999886,0.2872999999970176,0.31589999999106055,0.3323999999910683,0.34900000000000375,0.36579999999702295,0.3710000000000093,0.38750000000000284,0.4043999999910568,0.4210000000000065,0.4380000000000024,0.4547999999970216,0.4825000000000017,0.4987999999970185,0.5040000000000049,0.5207999999970241,0.5372999999970176,0.5660999999940373]",,12,0,12,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[84.97967345311055,261.5405419811672]","[-28.745327398604914,-273.49352122627516]",32.3,550,7,"[72,74,74,74,74,74,74,74,74,74,74,74,74,73,66,58,56,52,45,26,20,19,19,19,19,19,19,19,18,14,13,13,10,7,7,6,5,5,4,0,0,-8,-12,-15]","[263,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,257,236,191,78,31,9,-38,-135,-160,-174,-181,-187,-194,-201,-204,-204,-209,-224,-229,-235,-241,-241,-243,-251,-253,-260,-266,-274]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005999999940371481,0.015899999991063396,0.032699999988082595,0.03729999999701761,0.05409999999403681,0.07099999999999795,0.08759999999404045,0.10409999999404818,0.12069999998807646,0.13750000000000284,0.15389999999106863,0.17079999999702977,0.18709999999404658,0.2042999999970192,0.22079999999702693,0.23799999999999955,0.2551999999880792,0.27179999999702886,0.28839999999105714,0.3165000000000049,0.33269999998807975,0.337299999997029,0.3539999999999992,0.38209999999403976,0.3871999999880842,0.4038999999910686,0.4325999999940393,0.44879999999702136,0.46579999999701727,0.4825000000000017,0.4994999999999976,0.5037999999970282,0.5203999999910565,0.5490999999940414,0.5537999999970253,0.5706999999880793,0.5995000000000061,0.6039999999999992,0.6213999999910556,0.6492999999970266,0.6538999999910686,0.6825999999940393,0.6992999999970237,0.7160000000000082]",,13,0,13,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-28.745327398604914,-273.49352122627516]","[-28.745327398604665,273.49352122627516]",32.3,550,7,"[-15,-17,-20,-24,-24,-24,-24,-24,-24,-24,-26,-26,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27,-27]","[-274,-279,-284,-288,-288,-288,-288,-289,-287,-287,-278,-267,-259,-249,-249,-249,-249,-241,-171,-85,97,97,283]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0006000000089301238,0.01620000000296784,0.02049999999999841,0.04910000000893433,0.06590000000595353,0.07049999999999557,0.08749999999999147,0.10460000000892933,0.13410000000892808,0.14160000000893547,0.16749999999998977,0.18429999999700897,0.18920000000296966,0.21599999999999397,0.2322999999970108,0.23710000000893672,0.2537000000029792,0.2709000000059518,0.2989999999999924,0.3162000000029792,0.3327999999970075,0.33720000000298,0.3664000000059531]",,14,0,14,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,,,,,7,,,,,,,,,,,,,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,7,0,0,1
,,return,0.4176,"[-2,227]","[-24.825510026067665,236.19895014996493]",40.5,475,8,"[-2,5,6,6,6,8,15,28,29,33,33,33,33,33,33,33,33,33,32,29,29,25,18,6,-6,-16,-27]","[227,217,217,217,217,216,209,196,190,182,172,169,166,166,166,166,165,163,156,152,152,152,158,172,186,202,222]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0012000000029814828,0.015200000002977276,0.0324000000059641,0.04899999999999238,0.06550000000000011,0.08229999999701931,0.09900000000000375,0.11540000000596251,0.1319999999999908,0.14859999999403328,0.16529999999701772,0.1819000000059532,0.19859999999403044,0.2154999999999916,0.2322999999970108,0.24909999999402999,0.26620000000298205,0.28249999999999886,0.2987000000029809,0.31540000000595114,0.33220000000297034,0.3492999999970152,0.36559999999403203,0.3822000000029817,0.39870000000297523,0.41549999999999443,0.43200000000000216]",,0,0,0,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
